tweet_id,created_date,username,screen_name,followers_count,friends_count,retweet_count,retweeted_username,content_type,mentioned_users,text
1491558460651192326,Wed Feb 09 23:43:43 +0000 2022,"City of Mission, TX",CityOfMissionTX,12616,300,3,NWS Brownsville,RT,['NWS Brownsville'],RT @NWSBrownsville: Mostly clear skies are expected across Deep South Texas tonight. Temperatures won't be quite as cool with lows in the l…
1491557418924482571,Wed Feb 09 23:39:35 +0000 2022,Justin Tx Weather,TxJustinWX,173,185,14,NWS Fort Worth,RT,['NWS Fort Worth'],"RT @NWSFortWorth: A strong cold front is still set to arrive early Saturday, bringing gusty northwest winds &amp; much cooler temperatures back…"
1491556737622724611,Wed Feb 09 23:36:52 +0000 2022,NWS Brownsville,NWSBrownsville,16427,1546,3,NWS Brownsville,Tweet (self-loop),[],Mostly clear skies are expected across Deep South Texas tonight. Temperatures won't be quite as cool with lows in the lower 40s to low 50s. Light winds will continue and could allow for some patchy fog to develop across portions of the Upper Valley into the Brush Country. #txwx https://t.co/tberKfDVlt
1491554518407909376,Wed Feb 09 23:28:03 +0000 2022,Gina Gillispie,hpocom,439,583,3,NWS Amarillo,RT,['NWS Amarillo'],RT @NWSAmarillo: Snow will be possible Friday night with the best chances across the western and central Oklahoma Panhandle and the northwe…
1491554396336902145,Wed Feb 09 23:27:34 +0000 2022,Gina Gillispie,hpocom,439,583,2,NWS Amarillo,RT,['NWS Amarillo'],RT @NWSAmarillo: High level cloudiness tonight will result in partly cloudy to occasionally mostly cloudy skies tonight. Winds will be ligh…
1491553879292579854,Wed Feb 09 23:25:31 +0000 2022,Caroline Brown,KPRC2Caroline,785,13,0,Caroline Brown,Tweet (self-loop),['KPRC 2 Houston'],Sweaters are needed Sunday and Monday after a cold front moves through Saturday. #txwx #HOUwx @KPRC2 https://t.co/Vs5C5fuSoz
1491552223943344128,Wed Feb 09 23:18:56 +0000 2022,FOX 4 NEWS,FOX4,597903,719,3,Dan Henry,RT,"['Dan Henry', 'Evan Andrews']","RT @Fox4Weather: Happy 152nd birthday, NWS!! (and if you look very carefully you can see @EvanAndrewsFox4 in the background) #txwx #dfwwx h…"
1491552222848733189,Wed Feb 09 23:18:56 +0000 2022,Alberto Romero,ARomero_WX,4097,4154,3,Dan Henry,RT,"['Dan Henry', 'Evan Andrews']","RT @Fox4Weather: Happy 152nd birthday, NWS!! (and if you look very carefully you can see @EvanAndrewsFox4 in the background) #txwx #dfwwx h…"
1491552215240167428,Wed Feb 09 23:18:54 +0000 2022,Dan Henry,Fox4Weather,27719,143,3,Dan Henry,Tweet (self-loop),['Evan Andrews'],"Happy 152nd birthday, NWS!! (and if you look very carefully you can see @EvanAndrewsFox4 in the background) #txwx #dfwwx https://t.co/Lv7ScPOMHg"
1491551819469922309,Wed Feb 09 23:17:20 +0000 2022,Alberto Romero,ARomero_WX,4097,4154,0,Alberto Romero,Tweet (self-loop),['National Weather Service'],"Happy 152nd birthday, @NWS!! #txwx #dfwwx https://t.co/r2l5Jcqz3R"
1491551244216934402,Wed Feb 09 23:15:02 +0000 2022,Jake Lambright,jakelambright,306,338,1,Jake Lambright,Tweet (self-loop),[],"If you’ve been enjoying the nice temperatures outside, then you’re in luck! Warmer temperatures will be sticking around with us for a few more days. I’ll have an update out in a little while on how much longer we can expect to have pleasant weather. #txwx #lawx #arwx #okwx #mswx"
1491548499942555648,Wed Feb 09 23:04:08 +0000 2022,K5OUN,K5OUN,596,456,14,NWS Fort Worth,RT,['NWS Fort Worth'],"RT @NWSFortWorth: A strong cold front is still set to arrive early Saturday, bringing gusty northwest winds &amp; much cooler temperatures back…"
1491548472390131716,Wed Feb 09 23:04:02 +0000 2022,"Plano, Texas Weather",PlanoWX,824,5,0,"Plano, Texas Weather",Tweet (self-loop),[],"5:00pm Sunny/Dry, Temp 68F(H69/L40), Wind WNW 1-&gt;21mph, Baro 30.01in, RainToday 0.00in, Hum 16% https://t.co/ETx76dQRWT #dfwwx #txwx #plano"
1491547471964745732,Wed Feb 09 23:00:03 +0000 2022,Lake Alan Henry Weather,lahwx,230,79,0,Lake Alan Henry Weather,Tweet (self-loop),[],"Lake Alan Henry - Justiceburg #TX @ 5:00 PM - Temp: 66 (H:68/L:27), Hum: 12 %, DP: 13,Wind: WSW 5 G 14.0 mph,Rain: 0.00 in. #txwx"
1491547468550615042,Wed Feb 09 23:00:02 +0000 2022,J. A. Q.,albertquiles,50,690,0,J. A. Q.,Tweet (self-loop),"['Weather Underground', 'The Weather Channel', 'Weathercloud']",#Weather #LongviexTX #KTXLONGV13 05:00 PM Temp= 67.6°F Wind= 0.0mph W Rain= 0.00in @wunderground @weatherchannel @weathercloud #WX #TXWX
1491547463269842946,Wed Feb 09 23:00:01 +0000 2022,NWS Amarillo,NWSAmarillo,31294,151,2,NWS Amarillo,Tweet (self-loop),[],High level cloudiness tonight will result in partly cloudy to occasionally mostly cloudy skies tonight. Winds will be light and variable with lows ranging from the middle 20's northwest to the middle 30's southeast. #phwx #txwx #okwx https://t.co/92y5HjJhLI
1491547462120747010,Wed Feb 09 23:00:01 +0000 2022,SachseWx,sachseweather,95,19,0,SachseWx,Tweet (self-loop),[],5:00 PM Weather Conditions at Sachse #dfwwx #txwx #sachsewx #sachse https://t.co/uiGnFDgCO2
1491547280444469253,Wed Feb 09 22:59:17 +0000 2022,John Gravois,Grav1,4102,2013,0,John Gravois,Tweet (self-loop),[],"Tragic memories of what one trucker called a “genocide of metal:” A daughter’s death in massive Fort Worth pileup a year ago inspires First Responders Day, Sarah Bahari reports. #TexasWinterStorm #TexasFreeze2021 #FirstResponders #txwx #dfwwx  https://t.co/ecCVX1RbJS"
1491545238283894790,Wed Feb 09 22:51:11 +0000 2022,Chief Meteorologist John Harris,JohnHarrisWx,519,417,1,NWS Amarillo,RT,['NWS Amarillo'],RT @NWSAmarillo: Our free classes continue through the next couple months for anyone interested in becoming an official certified storm spo…
1491543971801219074,Wed Feb 09 22:46:09 +0000 2022,Devin Chehak,Vorticity96,396,580,0,Devin Chehak,Tweet (self-loop),[],"I spy Rio Grande Village, TX! #txwx https://t.co/gJZG1SjSBW"
1491543168243933187,Wed Feb 09 22:42:57 +0000 2022,Caroline Brown,KPRC2Caroline,785,13,0,Caroline Brown,Tweet (self-loop),['KPRC 2 Houston'],100% chance of pizza tonight! It's national pizza day and this forecast is SUPREME! #NationalPizzaDay #TXwx @KPRC2 https://t.co/QtvBN2uJSU
1491542572401053701,Wed Feb 09 22:40:35 +0000 2022,Ellis County Office of Emergency Management,EM_EllisCounty,792,278,14,NWS Fort Worth,RT,['NWS Fort Worth'],"RT @NWSFortWorth: A strong cold front is still set to arrive early Saturday, bringing gusty northwest winds &amp; much cooler temperatures back…"
1491541868550705153,Wed Feb 09 22:37:47 +0000 2022,Paul D. Ahkolik,w5pda,1511,3873,2,NWS Corpus Christi,RT,['NWS Corpus Christi'],RT @NWSCorpus: A clear sky this evening with a waxing gibbous moon. Then high clouds move over South Texas from the west after midnight. Pa…
1491541838427136000,Wed Feb 09 22:37:40 +0000 2022,William Cole🌪,TXWXTracker,20880,228,0,William Cole🌪,Tweet (self-loop),[],Wednesday Night Forecast for the Dallas - Fort Worth Metroplex - https://t.co/bS4uLYY3lw  #dfwwx #txwx https://t.co/JqqoJYei3K
1491541799038504961,Wed Feb 09 22:37:31 +0000 2022,NWS Corpus Christi,NWSCorpus,26308,195,2,NWS Corpus Christi,Tweet (self-loop),[],"A clear sky this evening with a waxing gibbous moon. Then high clouds move over South Texas from the west after midnight. Patchy fog. Light south to southeast winds. Lows upper 30s to mid 40s inland, near 50 along the coast. #txwx #stxwx https://t.co/P8FnOv1OpJ"
1491540509462085640,Wed Feb 09 22:32:23 +0000 2022,Adam Clark,360Killer1,145,135,10,NWS Fort Worth,RT,['NWS Fort Worth'],"RT @NWSFortWorth: The warming trend will continue through the next couple of days with quiet, sunny, &amp; unseasonably warm conditions expecte…"
1491539986965016578,Wed Feb 09 22:30:19 +0000 2022,Prescott Bishop,wildwestwx,262,245,0,Prescott Bishop,Tweet (self-loop),[],"It is CrackOpenTheWindowBecauseItFeelsAmazingOutside degrees Fahrenheit today #txwx #dfwwx

Also wanted to show off the new yucca plant. https://t.co/vURZyMCiHn"
1491539957487480834,Wed Feb 09 22:30:11 +0000 2022,FOX West Texas,FOXWestTexas,2721,612,0,FOX West Texas,Tweet (self-loop),[],"Lows tonight will be cold but for the first time in a while, no one is forecasted below freezing. Many are right at 32 degrees. #TXwx #FOXWTX https://t.co/BTTHd9olf1"
1491539942241185795,Wed Feb 09 22:30:08 +0000 2022,NWS Midland,NWSMidland,11814,153,0,NWS Midland,Tweet (self-loop),[],"The pleasant temperatures are going to continue  through the week. Tonight, low temperatures will range in the upper 20s to upper 30s. Tomorrow, high temperatures will warm slightly above normal. 🌞 #TXwx #NMwx https://t.co/heipDAzrrh"
1491539909382868996,Wed Feb 09 22:30:00 +0000 2022,Tevian Whitehurst,TevianWx,167,305,0,Tevian Whitehurst,Tweet (self-loop),[],"Lows tonight will be cold but for the first time in a while, no one is forecasted below freezing. Many are right at 32 degrees. #TXwx #FOXWTX https://t.co/MnvoyLvziK"
1491539400215433216,Wed Feb 09 22:27:59 +0000 2022,Adam Clark,360Killer1,145,135,14,NWS Fort Worth,RT,['NWS Fort Worth'],"RT @NWSFortWorth: A strong cold front is still set to arrive early Saturday, bringing gusty northwest winds &amp; much cooler temperatures back…"
1491537015015456774,Wed Feb 09 22:18:30 +0000 2022,Joe Puma,joepumawx,663,441,0,Joe Puma,Tweet (self-loop),['ABC 7 Amarillo'],"Talk about another fantastic day outside. Temperatures this afternoon range from the low 50s to upper 60s across the high plains. 
@abc7amarillo #txwx #okwx #phwx https://t.co/n7cqmDTdo3"
1491535290749628417,Wed Feb 09 22:11:39 +0000 2022,Jordan Darensbourg,JDarensbourgWx,1576,2733,0,Jordan Darensbourg,Tweet (self-loop),[],"I must say, this view and this temperature are just 😍😍😍😍

https://t.co/VK1yO5IVVY #KCENWeather #TXWx https://t.co/Rlu3USwaDs"
1491535192842018822,Wed Feb 09 22:11:16 +0000 2022,KCENNews,6NewsCTX,43792,778,0,KCENNews,Tweet (self-loop),[],"We must say, this view and this temperature are just 😍😍😍😍

https://t.co/h4QVvpBiak #KCENWeather #TXWx https://t.co/nqzbVFqcEo"
1491533780976390153,Wed Feb 09 22:05:39 +0000 2022,Melissa Servin,MelissaServin3,47,568,14,NWS Fort Worth,RT,['NWS Fort Worth'],"RT @NWSFortWorth: A strong cold front is still set to arrive early Saturday, bringing gusty northwest winds &amp; much cooler temperatures back…"
1491533353337638916,Wed Feb 09 22:03:57 +0000 2022,FOX 4 NEWS,FOX4,597903,719,1,Dan Henry,RT,['Dan Henry'],RT @Fox4Weather: Your current temps... #txwx #dfwwx https://t.co/gKZsAb2htZ
1491533089872437248,Wed Feb 09 22:02:54 +0000 2022,Dan Henry,Fox4Weather,27719,143,1,Dan Henry,Tweet (self-loop),[],Your current temps... #txwx #dfwwx https://t.co/gKZsAb2htZ
1491532747055063041,Wed Feb 09 22:01:32 +0000 2022,Providence Village,PV76227,293,149,14,NWS Fort Worth,RT,['NWS Fort Worth'],"RT @NWSFortWorth: A strong cold front is still set to arrive early Saturday, bringing gusty northwest winds &amp; much cooler temperatures back…"
1491532529765130242,Wed Feb 09 22:00:41 +0000 2022,Bobby Brown,Roberto_Caffe,1975,2548,14,NWS Fort Worth,RT,['NWS Fort Worth'],"RT @NWSFortWorth: A strong cold front is still set to arrive early Saturday, bringing gusty northwest winds &amp; much cooler temperatures back…"
1491532428078460930,Wed Feb 09 22:00:16 +0000 2022,txsarge,txsarge,128,157,14,NWS Fort Worth,RT,['NWS Fort Worth'],"RT @NWSFortWorth: A strong cold front is still set to arrive early Saturday, bringing gusty northwest winds &amp; much cooler temperatures back…"
1491532369324564491,Wed Feb 09 22:00:02 +0000 2022,J. A. Q.,albertquiles,50,690,0,J. A. Q.,Tweet (self-loop),"['Weather Underground', 'The Weather Channel', 'Weathercloud']",#Weather #LongviexTX #KTXLONGV13 04:00 PM Temp= 69.3°F Wind= 1.6mph SW Rain= 0.00in @wunderground @weatherchannel @weathercloud #WX #TXWX
1491532366245945346,Wed Feb 09 22:00:02 +0000 2022,Freddy Vela KVEO Chief Meteorologist,FreddyVelaWx,874,352,0,Freddy Vela KVEO Chief Meteorologist,Tweet (self-loop),['Local23News'],"Another round of 40s for tonight. It was really hard to get out of bed today! #staycozy

#rgv #rgvwx #txwx @kveotv23 https://t.co/qAESDHOUOL"
1491532366061490180,Wed Feb 09 22:00:02 +0000 2022,Lake Alan Henry Weather,lahwx,230,79,0,Lake Alan Henry Weather,Tweet (self-loop),[],"Lake Alan Henry - Justiceburg #TX @ 4:00 PM - Temp: 68 (H:68/L:27), Hum: 13 %, DP: 15,Wind: SSW 7 G 16.1 mph,Rain: 0.00 in. #txwx"
1491532363477753861,Wed Feb 09 22:00:01 +0000 2022,SachseWx,sachseweather,95,19,0,SachseWx,Tweet (self-loop),[],4:00 PM Weather Conditions at Sachse #dfwwx #txwx #sachsewx #sachse https://t.co/LAxJH2MII2
1491532359837102083,Wed Feb 09 22:00:00 +0000 2022,NWS Fort Worth,NWSFortWorth,136596,211,14,NWS Fort Worth,Tweet (self-loop),[],"A strong cold front is still set to arrive early Saturday, bringing gusty northwest winds &amp; much cooler temperatures back into the region. The cool down will be brief however with temperatures becoming increasingly warm again late weekend into early next week. #dfwwx #ctxwx #txwx https://t.co/KjCu1d0qsp"
1491532303960526852,Wed Feb 09 21:59:47 +0000 2022,FOX West Texas,FOXWestTexas,2721,612,0,FOX West Texas,Tweet (self-loop),[],"Temperatures tonight will have a much slower decline, not even reaching the 30s until after midnight #TXwx #FOXWTX https://t.co/DWCZfdMUeU"
1491531916746579970,Wed Feb 09 21:58:14 +0000 2022,Tevian Whitehurst,TevianWx,167,305,0,Tevian Whitehurst,Tweet (self-loop),[],"Temperatures tonight will have a much slower decline, not even reaching the 30s until after midnight #TXwx #FOXWTX https://t.co/ARIjWFWyOM"
1491531417955753999,Wed Feb 09 21:56:16 +0000 2022,City of Arlington,CityOfArlington,44771,2230,10,NWS Fort Worth,RT,['NWS Fort Worth'],"RT @NWSFortWorth: The warming trend will continue through the next couple of days with quiet, sunny, &amp; unseasonably warm conditions expecte…"
1491526979836956673,Wed Feb 09 21:38:37 +0000 2022,The Ozona Stockman,OzStockman,1260,563,1,NWS San Angelo,RT,['NWS San Angelo'],"RT @NWSSanAngelo: Cool with lows at or just above freezing tonight,. A weak cold front Thursday will have little affect on temperatures.  #…"
1491526922785988610,Wed Feb 09 21:38:24 +0000 2022,NWS San Angelo,NWSSanAngelo,20403,233,1,NWS San Angelo,Tweet (self-loop),[],"Cool with lows at or just above freezing tonight,. A weak cold front Thursday will have little affect on temperatures.  #TXWX #sjtwx #abitx https://t.co/uL8akMNHNY"
1491526642354868228,Wed Feb 09 21:37:17 +0000 2022,Jordan Darensbourg,JDarensbourgWx,1576,2733,0,Jordan Darensbourg,Tweet (self-loop),[],"Planning on taking your boo out for Valentine's Day? Well, you're in luck! The forecast looks to be *chef's kiss* PERFECT.

https://t.co/VK1yO5IVVY #KCENweather #txwx https://t.co/8YEmRkQrEl"
1491526641155293197,Wed Feb 09 21:37:17 +0000 2022,KCENNews,6NewsCTX,43792,778,0,KCENNews,Tweet (self-loop),[],"Planning on taking your boo out for Valentine's Day? Well, you're in luck! The forecast looks to be *chef's kiss* PERFECT.

https://t.co/h4QVvpBiak #KCENweather #txwx https://t.co/6AxcWmLKdV"
1491525740801794057,Wed Feb 09 21:33:42 +0000 2022,Dentonaut,dentonaut,2402,654,10,NWS Fort Worth,RT,['NWS Fort Worth'],"RT @NWSFortWorth: The warming trend will continue through the next couple of days with quiet, sunny, &amp; unseasonably warm conditions expecte…"
1491521674612817926,Wed Feb 09 21:17:33 +0000 2022,txsarge,txsarge,128,157,10,NWS Fort Worth,RT,['NWS Fort Worth'],"RT @NWSFortWorth: The warming trend will continue through the next couple of days with quiet, sunny, &amp; unseasonably warm conditions expecte…"
1491519345704452102,Wed Feb 09 21:08:17 +0000 2022,chibbigirl,chibbigirl,422,483,7,NWS Houston,RT,['NWS Houston'],"RT @NWSHouston: No matter how you slice it, today will be supremely pleasant! Expect temperatures this afternoon topping out in the upper 6…"
1491518917705097220,Wed Feb 09 21:06:35 +0000 2022,Alberto Romero,ARomero_WX,4097,4154,0,Alberto Romero,Tweet (self-loop),[],I make my own METARS lol #txwx #dfwwx #aviationwx https://t.co/gBr2MbvsJZ
1491518275271938052,Wed Feb 09 21:04:02 +0000 2022,"Plano, Texas Weather",PlanoWX,824,5,0,"Plano, Texas Weather",Tweet (self-loop),[],"3:00pm Sunny/Dry, Temp 68F(H68/L40), Wind NW 5-&gt;21mph, Baro 30.02in, RainToday 0.00in, Hum 16% https://t.co/ETx76dQRWT #dfwwx #txwx #plano"
1491517313413222410,Wed Feb 09 21:00:13 +0000 2022,🌹 HOUSE OF SELENA 🌹,SelenaVibes512,1668,5002,10,NWS Fort Worth,RT,['NWS Fort Worth'],"RT @NWSFortWorth: The warming trend will continue through the next couple of days with quiet, sunny, &amp; unseasonably warm conditions expecte…"
1491517269444382726,Wed Feb 09 21:00:02 +0000 2022,J. A. Q.,albertquiles,50,690,0,J. A. Q.,Tweet (self-loop),"['Weather Underground', 'The Weather Channel', 'Weathercloud']",#Weather #LongviexTX #KTXLONGV13 03:00 PM Temp= 69.6°F Wind= 1.6mph SW Rain= 0.00in @wunderground @weatherchannel @weathercloud #WX #TXWX
1491517262955700227,Wed Feb 09 21:00:01 +0000 2022,SachseWx,sachseweather,95,19,0,SachseWx,Tweet (self-loop),[],3:00 PM Weather Conditions at Sachse #dfwwx #txwx #sachsewx #sachse https://t.co/UJguI1ITMW
1491517260464332801,Wed Feb 09 21:00:00 +0000 2022,Lake Alan Henry Weather,lahwx,230,79,0,Lake Alan Henry Weather,Tweet (self-loop),[],"Lake Alan Henry - Justiceburg #TX @ 3:00 PM - Temp: 66 (H:68/L:27), Hum: 13 %, DP: 14,Wind: SSW 10 G 16.0 mph,Rain: 0.00 in. #txwx"
1491517084882329609,Wed Feb 09 20:59:18 +0000 2022,K5OUN,K5OUN,596,456,10,NWS Fort Worth,RT,['NWS Fort Worth'],"RT @NWSFortWorth: The warming trend will continue through the next couple of days with quiet, sunny, &amp; unseasonably warm conditions expecte…"
1491516847979741188,Wed Feb 09 20:58:22 +0000 2022,City of Wylie OEM,WylieOEM,1171,309,10,NWS Fort Worth,RT,['NWS Fort Worth'],"RT @NWSFortWorth: The warming trend will continue through the next couple of days with quiet, sunny, &amp; unseasonably warm conditions expecte…"
1491516639442976771,Wed Feb 09 20:57:32 +0000 2022,Providence Village,PV76227,293,149,10,NWS Fort Worth,RT,['NWS Fort Worth'],"RT @NWSFortWorth: The warming trend will continue through the next couple of days with quiet, sunny, &amp; unseasonably warm conditions expecte…"
1491516539304136712,Wed Feb 09 20:57:08 +0000 2022,City of Duncanville,CityDuncanville,983,124,10,NWS Fort Worth,RT,['NWS Fort Worth'],"RT @NWSFortWorth: The warming trend will continue through the next couple of days with quiet, sunny, &amp; unseasonably warm conditions expecte…"
1491516460157612035,Wed Feb 09 20:56:49 +0000 2022,NWS Fort Worth,NWSFortWorth,136596,211,10,NWS Fort Worth,Tweet (self-loop),[],"The warming trend will continue through the next couple of days with quiet, sunny, &amp; unseasonably warm conditions expected each afternoon. 🌞 Temperatures will climb into the 60s and 70s both Thursday and Friday afternoon. #dfwwx #ctxwx #txwx https://t.co/JPgKDmpElE"
